SITE_AKG_ID;DATABASE_NAME;SITE_SOURCE_ID;SITE_NAME;MAIN_CITY_NAME;GEONAME_ID;PROJECTION_SYSTEM;LONGITUDE;LATITUDE;ALTITUDE;CITY_CENTROID;STATE_OF_KNOWLEDGE;OCCUPATION;STARTING_PERIOD;ENDING_PERIOD;CARAC_NAME;CARAC_LVL1;CARAC_LVL2;CARAC_LVL3;CARAC_LVL4;CARAC_EXP;BIBLIOGRAPHY;COMMENTS
1295588;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96994316;Rheinau, Helmlingen;Rheinau;;4326;7.9533324;48.69568;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Paysage;Structure agraire;;;;Non;-- # AKTENZEICHEN : L7312/030-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Agrar allg. # TYP_FEIN : Altacker # AUTRES :
1295589;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_97018675;Rheinau, Helmlingen;Rheinau;;4326;7.9724345;48.69788;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Indéterminé;Fossé;;;Non;-- # AKTENZEICHEN : L7312/014-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Befestigung allg. # TYP_FEIN : Grabenanlage # AUTRES :
1295590;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96994315;Rheinau, Helmlingen;Rheinau;;4326;7.979078;48.700867;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7312/029-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295592;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96994334;Rheinau, Holzhausen;Rheinau;;4326;7.9235296;48.635082;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7312/003-07;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295593;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96946577;Rheinau, Holzhausen;Rheinau;;4326;7.934902;48.63848;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7312/003-05;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295594;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96946576;Rheinau, Holzhausen;Rheinau;;4326;7.925103;48.63285;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7312/003-04;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295595;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96946575;Rheinau, Holzhausen;Rheinau;;4326;7.938824;48.63781;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7312/003-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 50 m Toleranz # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295596;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96994332;Rheinau, Holzhausen;Rheinau;;4326;7.93103;48.623333;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Production;Charbon;;;;Non;-- # AKTENZEICHEN : L7312/035-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Handwerk, Industrie allg. # TYP_FEIN : Meiler # AUTRES :
1295597;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96994335;Rheinau, Holzhausen;Rheinau;;4326;7.9287763;48.63014;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Production;Charbon;;;;Non;-- # AKTENZEICHEN : L7312/016-03;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Handwerk, Industrie allg. # TYP_FEIN : Meiler # AUTRES :
1295598;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96994328;Rheinau, Holzhausen;Rheinau;;4326;7.9315915;48.627895;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Production;Charbon;;;;Non;-- # AKTENZEICHEN : L7312/016-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Handwerk, Industrie allg. # TYP_FEIN : Meiler # AUTRES :
1295599;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96946588;Rheinau, Holzhausen;Rheinau;;4326;7.9391932;48.62345;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Production;Charbon;;;;Non;-- # AKTENZEICHEN : L7312/016-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Handwerk, Industrie allg. # TYP_FEIN : Meiler # AUTRES :
1295600;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96994333;Rheinau, Holzhausen;Rheinau;;4326;7.93428;48.630352;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Production;Charbon;;;;Non;-- # AKTENZEICHEN : L7312/003-06;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Handwerk, Industrie allg. # TYP_FEIN : Meiler # AUTRES :
1295601;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_97018673;Rheinau, Holzhausen;Rheinau;;4326;7.9459357;48.631237;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Production;Charbon;;;;Non;-- # AKTENZEICHEN : L7312/003-03;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Handwerk, Industrie allg. # TYP_FEIN : Meiler # AUTRES :
1295602;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96945870;Rheinau, Linx;Rheinau;;4326;7.9048824;48.63531;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7312/021-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295603;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96946579;Rheinau, Linx;Rheinau;;4326;7.915117;48.63415;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7312/006-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295604;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96994309;Rheinau, Memprechtshofen;Rheinau;;4326;8.009925;48.676933;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7314/042-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295605;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96961591;Rheinau, Memprechtshofen;Rheinau;;4326;8.00569;48.675106;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7314/042-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295606;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96946148;Rheinau, Memprechtshofen;Rheinau;;4326;7.9740114;48.685116;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Production;Charbon;;;;Non;-- # AKTENZEICHEN : L7312/019-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Handwerk, Industrie allg. # TYP_FEIN : Meiler # AUTRES :
1295607;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96994314;Rheinau, Memprechtshofen;Rheinau;;4326;7.990238;48.669983;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Production;Charbon;;;;Non;-- # AKTENZEICHEN : L7312/004-07;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Handwerk, Industrie allg. # TYP_FEIN : Meiler # AUTRES :
1295608;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96994325;Rheinau, Memprechtshofen;Rheinau;;4326;7.9943104;48.676163;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7312/033-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295609;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96994330;Rheinau, Rheinbischofsheim;Rheinau;;4326;7.959716;48.618866;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Enceinte;Fossé;;;Non;-- # AKTENZEICHEN : L7312/034-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Siedlung allg. # TYP_FEIN : Graben # AUTRES :
1295610;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96994326;Rheinau, Rheinbischofsheim;Rheinau;;4326;7.9744024;48.629387;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Indéterminé;Fossé;;;Non;-- # AKTENZEICHEN : L7312/010-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Befestigung allg. # TYP_FEIN : Grabenanlage # AUTRES :
1295611;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96994342;Rheinau, Rheinbischofsheim;Rheinau;;4326;7.95291;48.624958;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7312/038-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295612;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96994329;Rheinau, Rheinbischofsheim;Rheinau;;4326;7.956717;48.621574;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Circulation;Voie;;;Non;-- # AKTENZEICHEN : L7312/034-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Verkehr allg. # TYP_FEIN : Weg # AUTRES :
1295614;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_97018639;Ringsheim, Ringsheim;Ringsheim;;4326;7.7525887;48.252808;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7712/010-04;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295615;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_97000856;Ringsheim, Ringsheim;Ringsheim;;4326;7.751732;48.254803;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7712/010-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295616;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_97018638;Ringsheim, Ringsheim;Ringsheim;;4326;7.752709;48.256153;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7712/010-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295617;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984521;Ringsheim, Ringsheim;Ringsheim;;4326;7.773417;48.256935;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7712/052-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295618;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_98875362;"Ringsheim, Ringsheim, Herbolzheimer Wald""""";Ringsheim;;4326;7.750697;48.239094;;Non;Non renseigné;Non renseigné;-800:-461;-800:-461;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : 4;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 20 m Toleranz # DAT_GROB : Metallzeiten # DAT_FEIN : Hallstattzeit # TYP_GROB : bauliche Anlagen, strukt. einheitl. Bereiche # TYP_FEIN : Siedlung # AUTRES :
1295618;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_98875362;"Ringsheim, Ringsheim, Herbolzheimer Wald""""";Ringsheim;;4326;7.750697;48.239094;;Non;Non renseigné;Non renseigné;-800:-461;-800:-461;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : 4;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 20 m Toleranz # DAT_GROB : Metallzeiten # DAT_FEIN : Hallstattzeit # TYP_GROB : bauliche Anlagen, strukt. einheitl. Bereiche # TYP_FEIN : Siedlung # AUTRES :
1295619;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984467;"Ringsheim, Ringsheim, Holzackern""""";Ringsheim;;4326;7.745079;48.24545;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7712/005-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295621;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984491;Rust, Rust;Rust;;4326;7.720235;48.260105;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Production;Autres;;;;Non;-- # AKTENZEICHEN : L7712/014B-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 50 m Toleranz # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Handwerk, Industrie allg. # TYP_FEIN : Bergbau # AUTRES :
1295622;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_97018641;Rust, Rust;Rust;;4326;7.732688;48.277195;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Production;Céramique;Extraction;;;Non;-- # AKTENZEICHEN : L7712/049-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Handwerk, Industrie allg. # TYP_FEIN : Erdentnahme # AUTRES :
1295623;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_97018640;Rust, Rust;Rust;;4326;7.715161;48.270176;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Production;Céramique;Extraction;;;Non;-- # AKTENZEICHEN : L7712/048-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Handwerk, Industrie allg. # TYP_FEIN : Erdentnahme # AUTRES :
1295624;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984519;Rust, Rust;Rust;;4326;7.7460623;48.265274;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7712/050-03;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295625;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96960374;Rust, Rust;Rust;;4326;7.74277;48.26493;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7712/050-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295626;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_98872833;"Rust, Rust, Breitläger""""";Rust;;4326;7.729001;48.27905;;Non;Non renseigné;Non renseigné;-2200:-26;-2200:-26;Immobilier;Habitat;Groupé;;;Non;"Badische Fundber. II, 1929-1932, 156 - 283.
Germania 14, 1930, 82.
B. Röder, FrühlatÃ¨nekeramik aus dem Breisgau (Stuttgart 1995) 181. # AKTENZEICHEN : 8";LISTENTEXT : -- # BEGRUENDUNG :  #GENAUIGK_T : mit 20 m Toleranz # DAT_GROB : -1 # DAT_FEIN : Metallzeiten # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295627;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_97018642;"Rust, Rust, Ellenweg""""";Rust;;4326;7.743659;48.259953;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7712/059-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295628;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_98872854;"Rust, Rust, Mittelfeld""""";Rust;;4326;7.745614;48.262585;;Non;Non renseigné;Non renseigné;-460:-26;-460:-26;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : 7;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 20 m Toleranz # DAT_GROB : Metallzeiten # DAT_FEIN : LatÃ¨nezeit # TYP_GROB : bauliche Anlagen, strukt. einheitl. Bereiche # TYP_FEIN : Siedlung # AUTRES :
1295632;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984542;Schuttertal, Schuttertal;Schuttertal;;4326;7.9541807;48.28487;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Paysage;Structure agraire;;;;Non;-- # AKTENZEICHEN : L7712/081-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Agrar allg. # TYP_FEIN : Altacker # AUTRES :
1295633;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984541;Schuttertal, Schuttertal;Schuttertal;;4326;7.9584327;48.27622;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Production;Charbon;;;;Non;-- # AKTENZEICHEN : L7712/080-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Handwerk, Industrie allg. # TYP_FEIN : Meiler # AUTRES :
1295635;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984044;Schutterwald, Schutterwald;Schutterwald;;4326;7.8447733;48.47271;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7512/082-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295636;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984043;Schutterwald, Schutterwald;Schutterwald;;4326;7.8758893;48.47105;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7512/081-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295637;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984042;Schutterwald, Schutterwald;Schutterwald;;4326;7.8734956;48.467995;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7512/081-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295640;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984049;"Schutterwald, Schutterwald, Der Naßwald""""";Schutterwald;;4326;7.8731704;48.4497;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Circulation;Voie;;;Non;-- # AKTENZEICHEN : L7512/086-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 50 m Toleranz # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Verkehr allg. # TYP_FEIN : Weg # AUTRES :
1295647;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_99268842;"Schwanau-Allmannsweier, Allmannsweier, Mittelwald""""";Schwanau;;4326;7.7872853;48.347893;;Non;Non renseigné;Non renseigné;-800:-461;-800:-461;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : 9;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 20 m Toleranz # DAT_GROB : Metallzeiten # DAT_FEIN : Hallstattzeit # TYP_GROB : bauliche Anlagen, strukt. einheitl. Bereiche # TYP_FEIN : Siedlung # AUTRES :
1295653;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_99266161;"Schwanau-Nonnenweier, Nonnenweier, Kleiner Rebgarten""""";Schwanau;;4326;7.773472;48.341095;;Non;Non renseigné;Non renseigné;-2200:-26;-2200:-26;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : 12;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 20 m Toleranz # DAT_GROB : -1 # DAT_FEIN : vorgeschichtlich unbestimmt # TYP_GROB : bauliche Anlagen, strukt. einheitl. Bereiche # TYP_FEIN : Siedlung # AUTRES :
1295654;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_99263587;"Schwanau-Ottenheim, In der untern Enthege""""";Schwanau;;4326;7.778039;48.38804;;Non;Non renseigné;Non renseigné;-800:-461;-800:-461;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : 99263587;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 20 m Toleranz # DAT_GROB : Metallzeiten # DAT_FEIN : Hallstattzeit # TYP_GROB : bauliche Anlagen, strukt. einheitl. Bereiche # TYP_FEIN : Siedlung # AUTRES :
1295661;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_99260922;"Schwanau-Wittenweier, Wittenweier, Im Pflatterort""""";Schwanau;;4326;7.7595987;48.32166;;Non;Non renseigné;Non renseigné;-800:-461;-800:-461;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : 3;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 20 m Toleranz # DAT_GROB : Metallzeiten # DAT_FEIN : Hallstattzeit # TYP_GROB : bauliche Anlagen, strukt. einheitl. Bereiche # TYP_FEIN : Siedlung # AUTRES :
